Datum;Zeit;Lot-Nr.;Subsystem;Ereignis & Massnahme;Visum
2024-03-20;16:48:00;253200701;52003-001;Achsabweichung festgestellt;B.T.
2024-10-11;22:37:00;322301717;52003.001;Hochlauf durchgeführt;N.W.
2024-03-31;03:36:00;382301720;52003.001;Not-Aus quittiert;H.K.
2024-08-06;16:39:00;328301725;52003-001;Kameraaufnahme gespeichert;G.L.
2024-03-30;08:48:00;379301727;52003.OO1;Druckaufbau zu langsam;G.L.
2024-09-17;21:58:00;397301732;52003.001;Linienabweichung in Bild;C.M.
2024-08-04;01:01:00;315301737;52003.001;Sicherheitsverriegelung inaktiv;G.L.
2024-01-20;17:39:00;237200707;52003.001;Qualitätsabweichung erkannt;A.S.
2024-05-04;06:54:00;322301738;52003.001;Maschine automatisch abgeschaltet;F.J.
2024-11-18;08:07:00;211200714;52003.001;Sicherheitscheck erfolgreich;D.R.
2024-06-24;19:36:00;367301743;52003.001;Abkühlzeit verkürzt;D.R.
2024-06-17;01:03:00;313301747;52003.001;Neuer Auftrag geladen;N.W.
2024-09-25;05:07:00;310301752;52003-001;Achsabweichung festgestellt;H.K.
2024-11-17;00:15:00;386301753;52003.001;Achsabweichung festgestellt;E.H.
2024-12-01;15:21:00;377301757;52003.001;Teilekorb gewechselt;G.L.
2024-02-16;18:16:00;381301759;52003.001;DMS-Abgleich durchgeführt;A.S.
2024-01-22;04:02:00;336301760;52003.001;Produktionspause eingelegt;B.T.
2024-01-11;18:26:00;314301765;52003.001;PQ abgeschlossen;E.H.
2024-08-04;12:29:00;328301766;52003.001;Materialförderung gestoppt;B.T.
2024-08-10;21:07:00;310301768;52003.001;Handlingdaten korrigiert;A.S.
2024-12-24;16:40:00;363301770;52003.001;Oberfläche weist Tigerstreifen auf;G.L.
2024-05-17;11:07:00;384301771;52003.OO1;Verschleiss sichtbar an Auswerfer;G.L.
2024-07-02;19:04:00;315301774;52003.001;Heizkreis abgeschaltet;F.J.
2024-01-30;18:53:00;380301776;52003.001;Druckaufbau zu langsam;F.J.
2024-06-02;15:24:00;372301777;52003.001;PQ abgeschlossen;H.K.
2024-02-18;02:13:00;249200719;52003.OO1;Trichterheizung angepasst;A.S.
2024-04-22;05:59:00;397301781;52003.001;Freigabe durch QS erfolgt;B.T.
2024-09-15;18:11:00;328301782;52003.001;Versatz im Werkzeug festgestellt;E.H.
2024-06-21;02:32:00;366301785;52003.001;Verunreinigung entfernt;G.L.
2024-01-19;21:25:00;343301786;52003.001;Hardware-Check fehlgeschlagen;M.M.
2024-11-14;20:01:00;311301790;52003.001;Mischverhältnis fehlerhaft;E.H.
2024-06-23;02:49:00;324301792;52003.001;Stammdaten aktualisiert;A.S.
2024-08-10;00:30:00;366301793;52003.001;Materialförderung gestoppt;C.M.
2024-05-16;21:04:00;367301794;52003.001;Kühlkreislauf verstopft;E.H.
2024-09-06;21:42:00;317301799;5203.001;Produktionsstopp auf Bedienerwunsch;H.K.
2024-03-20;22:17:00;339301801;52003.001;Teilposition angepasst;C.M.
2024-01-26;01:13:00;348301803;52003.001;Qualitätsabweichung erkannt;G.L.
2024-11-30;20:31:00;387301805;52003.001;Luftleck beseitigt;F.J.
2024-11-17;07:00:00;369301810;52003.001;Kühlkreislauf gereinigt;N.W.
2024-11-29;18:17:00;389301812;52003.001;Profilgrenzen neu gesetzt;B.T.
2024-07-22;17:23:00;258200722;52003.001;Feuchtigkeit im Granulat zu hoch;F.J.
2024-03-26;12:05:00;387301816;52003.001;Material überhitzt;N.W.
2024-01-07;01:51:00;326301821;52003-001;Vorserie gestartet;E.H.
2024-02-06;03:30:00;362301823;52003.001;Anspritzpunkt nicht entgratet;B.T.
2024-03-17;10:27:00;320301828;52003.001;Vorserie beendet;F.J.
2024-04-20;22:34:00;383301832;52003.001;Linienabweichung in Bild;M.M.
2024-12-30;17:08:00;253200725;52003.OO1;Alarmgrenze unterschritten;H.K.
2024-03-19;11:29:00;373301834;52003.001;Heizband defekt und ersetzt;N.W.
2024-12-06;07:33:00;316301835;52003.001;Prozessanalyse läuft;E.H.
2024-02-25;05:25:00;311301839;5203.001;IQ erfolgreich bestanden;H.K.
2024-04-15;17:03:00;374301843;52003-001;Vakuumfunktion überprüft;N.W.
2024-06-26;00:36:00;368301848;52003.OO1;Not-Aus quittiert;E.H.
2024-04-21;09:02:00;314301851;52003.001;Rüstzeit verkürzt;B.T.
2024-07-30;05:37:00;360301852;52003.001;Netzwerkverbindung instabil;A.S.
2024-05-19;23:22:00;372301854;52003.001;Teilentnahme verzögert;H.K.
2024-01-29;19:15:00;322301859;52003.001;Schnittstelle Ethernet aktiviert;A.S.
2024-05-02;06:49:00;324301861;52003.001;OQ abgeschlossen;A.S.
2024-01-18;06:36:00;367301864;52003.001;Heizband defekt und ersetzt;E.H.
2024-06-17;20:03:00;333301865;52003.001;Werkzeug poliert (automatisch);F.J.
2024-07-28;14:23:00;397301868;52003.001;Alarmgrenze unterschritten;M.M.
2024-03-25;22:51:00;335301871;52003.001;Massenproduktion gestartet;G.L.
2024-11-22;07:31:00;368301872;52003.001;Achsabweichung festgestellt;N.W.
2024-01-16;02:54:00;354301874;52003.001;Alarmgrenze überschritten;N.W.
2024-09-14;07:25:00;312301879;52003.001;Sensoren neu kalibriert;G.L.
2024-06-05;16:19:00;365301880;52003.001;Kameraparameter angepasst;G.L.
2024-06-23;11:51:00;376301885;52003.001;Material unterhitzt;E.H.
2024-02-16;03:44:00;348301890;52003.001;Teilentnahme verzögert;E.H.
2024-03-25;10:07:00;325301895;52003.OO1;Parameter zurückgesetzt;H.K.
2024-12-15;08:24:00;311301898;52003.001;Parameter zurückgesetzt;B.T.
2024-08-09;09:08:00;363301901;52003.001;Prozessanalyse läuft;C.M.
2024-12-21;21:25:00;336301902;52003.001;Fehlerspeicher ausgelesen;D.R.
2024-01-06;06:52:00;386301905;52003.001;Teilegewicht unter Soll;E.H.
2024-10-19;03:43:00;392301907;52003.001;Auftragswechsel durchgeführt;H.K.
2024-10-03;23:14:00;265200727;52003.001;Handlingdaten korrigiert;C.M.
2024-11-11;08:07:00;366301912;52003-001;Oberfläche weist Tigerstreifen auf;M.M.
2024-11-25;04:10:00;318301917;52003.001;Prozessdaten gesichert;D.R.
2024-11-10;06:24:00;310301921;52003.001;DMS-Abgleich durchgeführt;A.S.
2024-05-23;06:07:00;368301922;52003.001;Angussfaden optisch auffällig;M.M.
2024-02-23;14:26:00;235200733;52003.001;Kühlkreislauf gereinigt;F.J.
2024-06-22;02:32:00;311301927;52003.001;Abkühlzeit verkürzt;N.W.
2024-01-15;11:02:00;378301928;52003.001;Nullpunkt Justierung durchgeführt;N.W.
2024-12-13;02:26:00;279200737;52003.001;Verunreinigung im Werkzeug;H.K.
2024-08-02;12:03:00;313301932;52003_001;Rezeptparameter geladen;M.M.
2024-09-21;07:46:00;383301934;52003.001;Versatz im Werkzeug festgestellt;H.K.
2024-10-13;18:54:00;326301937;52003.001;Luftstrom korrigiert;N.W.
2024-08-10;18:44:00;378301939;52003.001;Freigabe durch QS erfolgt;D.R.
2024-06-26;22:43:00;350301944;52003.OO1;Alarmgrenze überschritten;F.J.
2024-08-10;04:40:00;350301945;52003.001;Achsabweichung festgestellt;A.S.
2024-12-19;23:50:00;329301950;52003.001;Teilposition angepasst;F.J.
2024-11-27;04:08:00;372301952;52003.001;Achsabweichung festgestellt;E.H.
2024-10-06;19:34:00;340301954;52003.001;Stammdaten aktualisiert;M.M.
2024-01-01;20:11:00;360301959;52003.001;Auftragswechsel durchgeführt;A.S.
2024-03-24;06:11:00;211200738;52003.001;IO-Test erfolgreich;C.M.
2024-08-18;12:37:00;374301963;52003.001;Kameraparameter angepasst;E.H.
2024-10-19;23:07:00;325301968;52003.001;Schichtübergabe dokumentiert;B.T.
2024-08-24;10:39:00;344301969;52003.001;Visuelle Kontrolle durchgeführt;H.K.
2024-10-21;01:25:00;396301970;52003.001;Profilabweichung erkannt;E.H.
2024-02-17;08:57:00;362301973;52003.001;Abkühlzeit verkürzt;M.M.
2024-04-23;03:07:00;224200745;52003.001;Nadelverschluss klemmt;C.M.
2024-04-06;11:48:00;369301978;52003.001;Materialförderung gestoppt;E.H.
2024-07-29;13:15:00;313301979;52003.001;Abkühlzeit verlängert;G.L.
2024-08-26;05:24:00;382301984;5203.001;Handling-Fehlermeldung quittiert;G.L.
2024-06-09;00:06:00;281200752;52003_001;Wartungsintervall überschritten;D.R.
2024-06-01;00:11:00;387301986;52003.001;Softwareupdate durchgeführt;G.L.
2024-01-14;19:40:00;349301990;52003.001;Energieverbrauch erhöht;M.M.
2024-06-29;00:07:00;235200762;52003.001;Sicherheitsverriegelung aktiv;N.W.
2024-01-31;11:12:00;325301991;52003.001;Glanzgradabweichung festgestellt;A.S.
2024-04-21;20:28:00;339301995;52003.001;Rüstzeit verlängert;N.W.
2024-10-01;17:26:00;317302000;52003.001;Dosierzeit unregelmässig;A.S.
2024-12-17;08:38:00;385302003;52003.001;Teilekorb gewechselt;N.W.
2024-01-01;20:59:00;342302006;52003.001;Nadelverschluss klemmt;A.S.
2024-07-31;04:51:00;358302009;52003.001;Vorlauf geprüft;G.L.
2024-03-11;01:02:00;312302010;52003_001;Schmierintervall manuell ausgelöst;G.L.
2024-09-26;23:04:00;391302014;52003.001;Werkzeug poliert (manuell);F.J.
2024-11-11;11:30:00;325302019;52003.001;Rüstzeit verlängert;C.M.
2024-12-23;20:39:00;344302023;52003.001;Nullpunkt Justierung durchgeführt;F.J.
2024-10-13;00:19:00;322302027;52003.OO1;Produktions-Lot beendet;M.M.
2024-02-14;20:58:00;320302030;52003.001;Speicherplatz freigegeben;A.S.
2024-01-19;07:37:00;333302035;52003.001;Hydraulikleck festgestellt;C.M.
2024-07-31;16:09:00;386302036;52003.OO1;Einrichter informiert;C.M.
2024-04-21;20:04:00;253200770;52003.001;Schnittstelle Ethernet aktiviert;A.S.
2024-08-17;14:07:00;359302037;52003.OO1;Schmierintervall automatisch ausgelöst;A.S.
2024-11-14;05:36:00;333302042;52003.001;Rüstzeit verlängert;M.M.
2024-05-24;20:15:00;342302046;52003.001;Auftragswechsel durchgeführt;E.H.
2024-09-05;14:57:00;349302047;52003.001;IO-Test erfolgreich;D.R.
2024-06-12;20:45:00;342302049;52003.001;Prozessstabilität geprüft;A.S.
2024-07-31;09:26:00;220200776;52003.001;Heisskanal neu abgestimmt;B.T.
2024-12-02;20:29:00;330302051;52003.001;Werkzeug poliert (manuell);H.K.
2024-09-12;00:26:00;368302056;52003.001;Kamerasystem neu gestartet;M.M.
2024-11-29;06:12:00;349302058;52003.001;Netzwerkverbindung instabil;N.W.
2024-01-10;13:40:00;375302059;52003.001;Freigabe durch Engineering;G.L.
2024-07-31;07:18:00;346302061;52003.001;Verschleiss sichtbar an Auswerfer;D.R.
2024-04-20;16:37:00;362302063;5203.001;Neuer Auftrag geladen;H.K.
2024-11-10;09:42:00;347302065;52003.001;Heizband defekt und ersetzt;A.S.
2024-04-10;04:00:00;355302066;52003.001;Etikettierung angepasst;A.S.
2024-10-31;06:57:00;254200780;52003.001;Not-Aus quittiert;C.M.
2024-02-24;17:41:00;352302068;52003.001;Datenlogging aktiviert;N.W.
2024-09-21;10:34:00;322302073;52003.001;Materialfluss gestört;M.M.
2024-04-01;18:04:00;347302078;52003.001;Kühlplatte entkalkt;G.L.
2024-03-17;17:30:00;314302082;52003.001;Fehlerhafte Thermoelementmessung;G.L.
2024-05-12;17:20:00;340302086;52003.001;Teilentnahme verzögert;F.J.
2024-01-16;13:23:00;370302087;52003.001;Nacharbeit angeordnet;D.R.
2024-02-19;08:48:00;393302091;52003_001;Kombinierter Prozessfehler;B.T.
2024-10-02;20:01:00;377302096;52003.001;Werkzeug poliert (manuell);C.M.
2024-07-07;15:20:00;385302097;52003.001;Neuer Auftrag geladen;C.M.
2024-10-17;23:08:00;340302100;52003.001;Manueller Eingriff notwendig;E.H.
2024-07-24;19:01:00;328302101;52003.001;Zusatzkühlung eingeschaltet;M.M.
2024-07-03;09:40:00;369302103;52003.001;Sicherheitscheck erfolgreich;H.K.
2024-12-18;12:07:00;368302106;52003.001;Heizkreis abgeschaltet;C.M.
2024-11-27;17:57:00;356302110;52003.001;Messwertabweichung analysiert;A.S.
2024-10-27;00:29:00;395302115;52003.001;PQ abgeschlossen;D.R.
2024-12-15;02:02:00;378302119;52003.001;Prozessanalyse läuft;F.J.
2024-02-19;01:56:00;378302123;52003.001;Nadelhub asynchron;C.M.
2024-11-12;07:29:00;345302128;52003.001;Zusatzkühlung eingeschaltet;G.L.
2024-06-13;03:45:00;316302129;52003.001;Wartung durchgeführt;B.T.
2024-01-15;14:19:00;257200783;52003.001;Material überhitzt;N.W.
2024-03-20;11:35:00;326302133;52003.OO1;Sicherheitsverriegelung aktiv;B.T.
2024-04-12;14:24:00;317302136;5203.001;Verkratzte Oberfläche festgestellt;H.K.
2024-05-31;02:40:00;380302140;52003.OO1;Handling neu referenziert;B.T.
2024-10-03;21:02:00;360302144;52003.001;Kameraparameter angepasst;M.M.
2024-04-22;05:30:00;240200784;52003.001;Spannungsschwankung festgestellt;B.T.
2024-11-23;10:00:00;235200789;52003.001;Firmwareupdate erforderlich;G.L.
2024-09-06;20:57:00;323302149;52003_001;Nacharbeit angeordnet;C.M.
2024-11-22;09:39:00;348302153;52003.001;Sperrzeit verlängert;B.T.
2024-11-09;03:44:00;353302155;52003_001;Abkühlzeit verkürzt;N.W.
2024-09-22;07:16:00;379302160;52003.001;Labeldruck angepasst;G.L.
2024-05-29;01:00:00;348302165;52003.001;Visuelle Kontrolle durchgeführt;D.R.
2024-02-20;18:55:00;360302168;52003.001;Achsabweichung festgestellt;H.K.
2024-05-23;20:52:00;318302169;52003.001;Prozessdaten gesichert;G.L.
2024-05-12;04:34:00;310302173;52003.001;Mischverhältnis fehlerhaft;A.S.
2024-09-08;13:53:00;341302176;52003.001;Dosierzeit unregelmässig;C.M.
2024-11-19;19:19:00;396302178;52003.001;Spritzzeit verlängert sich;F.J.
2024-05-03;23:54:00;264200798;52003.001;Maschine kalibriert;D.R.
2024-03-18;01:17:00;316302180;52003.001;Nullpunkt Justierung durchgeführt;F.J.
2024-12-14;02:36:00;326302185;52003.001;Temperaturfühler getauscht;G.L.
2024-12-25;18:27:00;317302187;52003.001;Dosierzeit unregelmässig;A.S.
2024-12-18;01:54:00;390302188;52003.001;Manuelle Kontrolle positiv;M.M.
2024-12-25;06:54:00;350302191;52003.001;Handling neu referenziert;M.M.
2024-01-31;04:07:00;347302196;52003.001;Materialfluss gestört;C.M.
2024-10-13;08:37:00;344302197;52003.001;Produktionsstart nach Pause;M.M.
2024-01-31;17:24:00;329302198;52003.001;Datenlogging deaktiviert;G.L.
2024-02-28;16:09:00;383302199;52003.001;Luftventil gewechselt;E.H.
2024-01-08;20:27:00;353302202;52003.001;Nachbearbeitung notwendig;D.R.
2024-11-07;22:31:00;357302204;52003.001;Kühlkreislauf verstopft;D.R.
2024-03-31;16:55:00;339302209;52003.001;Verschleiss sichtbar an Auswerfer;C.M.
2024-01-23;13:48:00;385302211;52003.001;Abfallbehälter geleert;E.H.
2024-09-24;19:00:00;350302216;52003.001;Freigabe durch Produktion;D.R.
2024-01-15;23:11:00;346302217;52003.OO1;Abkühlzeit verlängert;M.M.
2024-03-18;14:19:00;374302218;52003.001;Messwertabweichung analysiert;M.M.
2024-11-14;00:54:00;289200803;52003.001;Qualitätsabweichung erkannt;N.W.
2024-05-21;06:36:00;326302221;52003.001;Lichtschranke gereinigt;G.L.
2024-11-29;07:09:00;371302223;52003.001;Datenlogging deaktiviert;N.W.
2024-03-01;03:44:00;319302227;52003.001;OQ gestartet;H.K.
2024-02-08;20:25:00;375302231;52003.001;Messwertabweichung analysiert;C.M.
2024-11-22;07:57:00;349302235;52003-001;Freigabe durch Produktion;D.R.
2024-12-29;02:05:00;314302239;52003.001;Glanzgradabweichung festgestellt;A.S.
2024-11-13;17:53:00;327302243;52003.001;Nachbearbeitung notwendig;B.T.
2024-11-23;14:26:00;322302245;52003.001;Anspritzpunkt nicht entgratet;D.R.
2024-10-13;19:39:00;325302248;52003.001;Fehlermeldung an Kernzug;D.R.
2024-11-04;04:25:00;317302250;52003.001;Abkühlzeit verkürzt;B.T.
2024-07-09;08:35:00;343302255;52003.001;Sensoren neu kalibriert;A.S.
2024-01-26;12:04:00;364302257;52003.001;Musterung erfolgreich abgeschlossen;N.W.
2024-07-02;04:27:00;318302258;52003.001;Rüstzeit verkürzt;N.W.
2024-03-22;05:52:00;256200810;52003.001;Prozessstörung quittiert;B.T.
2024-11-11;02:01:00;370302263;52003.001;Prozessdaten gesichert;G.L.
2024-11-17;18:25:00;378302268;52003.001;Rezeptparameter geladen;A.S.
2024-05-04;12:13:00;312302271;52003.001;Parameter zurückgesetzt;G.L.
2024-06-17;02:38:00;389302276;52003.001;Sicherheitscheck erfolgreich;E.H.
2024-05-29;09:35:00;389302279;52003-001;Maschine kalibriert;F.J.
2024-06-16;07:35:00;321302282;52003_001;Vibrationsalarm registriert;B.T.
2024-07-21;21:40:00;369302286;52003.001;Linienabweichung in Bild;G.L.
2024-06-16;04:02:00;323302290;52003.001;Oberfläche weist Tigerstreifen auf;F.J.
2024-04-19;05:36:00;333302295;52003.001;Nadelverschluss klemmt;G.L.
2024-09-20;17:45:00;363302296;52003-001;Kontrollintervall verlängert;C.M.
2024-09-03;08:38:00;333302297;52003.001;Speicherplatz kritisch;B.T.
2024-04-12;16:03:00;340302301;52003.001;OQ gestartet;D.R.
2024-05-05;02:07:00;324302302;52003.001;Not-Aus quittiert;F.J.
2024-06-29;09:45:00;387302303;52003.001;OQ abgeschlossen;H.K.
2024-09-26;10:37:00;338302307;52003.001;Spritzzeit verlängert sich;M.M.
2024-10-13;10:21:00;360302312;52003.001;Kameraaufnahme gespeichert;B.T.
2024-03-28;05:21:00;279200811;52003.001;Kamerasystem neu gestartet;B.T.
2024-09-29;23:52:00;332302316;52003.001;Heisskanaltemperatur instabil;D.R.
2024-08-08;02:14:00;286200817;52003.001;Werkzeugdaten korrigiert;M.M.
2024-03-16;15:45:00;323302319;52003.001;Prozessdaten gesichert;M.M.
2024-12-07;04:32:00;334302320;5203.001;OQ abgeschlossen;B.T.
2024-03-26;21:34:00;371302323;52003.001;Produktions-Lot beendet;F.J.
2024-06-22;02:23:00;367302325;52003.001;Not-Aus betätigt;D.R.
2024-11-09;12:20:00;397302328;52003.001;Anspritzpunkt nicht entgratet;N.W.
2024-04-24;02:01:00;358302329;52003.001;Heizkreis abgeschaltet;M.M.
2024-06-09;09:38:00;380302334;52003.001;Freigabe durch QS erfolgt;E.H.
2024-03-13;13:29:00;315302339;52003.001;Produktions-Lot beendet;C.M.
2024-09-30;01:36:00;329302340;52003.001;Spritzzeit verlängert sich;C.M.
2024-08-02;08:33:00;393302344;52003.001;Spritzaggregat fährt nicht ein;D.R.
2024-03-07;00:15:00;315302346;52003.001;Lichtschranke verschmutzt;H.K.
2024-10-18;04:24:00;325302351;52003.001;Schnittstelle USB gewechselt;H.K.
2024-12-03;02:37:00;363302355;52003.001;Profilgrenzen neu gesetzt;N.W.
2024-10-15;09:39:00;374302360;52003.001;Sensoren neu kalibriert;F.J.
2024-02-26;11:56:00;248200823;52003_001;PQ abgeschlossen;C.M.
2024-01-28;05:50:00;393302361;52003.001;Dosierzeit unregelmässig;E.H.
2024-08-02;23:18:00;334302364;52003.001;Teilezählung angepasst;C.M.
2024-02-29;23:44:00;323302366;52003.001;Heizzone abgeschaltet;D.R.
2024-07-20;17:09:00;391302368;52003.001;Manueller Eingriff notwendig;E.H.
2024-01-15;17:49:00;344302369;52003.001;Rüstzeit verkürzt;E.H.
2024-09-21;06:23:00;311302370;52003.001;Verstärkung justiert;M.M.
2024-10-06;22:02:00;392302373;52003.001;Versatz im Werkzeug festgestellt;A.S.
2024-01-06;11:44:00;395302375;52003.001;Labeldruck angepasst;G.L.
2024-11-15;16:42:00;385302376;52003.001;Rüstzeit verkürzt;M.M.
2024-01-03;21:34:00;370302379;52003.001;Zykluszeit verlängert aufgrund Störung;H.K.
2024-06-02;09:18:00;243200829;52003-001;Luftventil gewechselt;D.R.
2024-12-28;09:58:00;362302380;52003.001;Datenlogging deaktiviert;C.M.
2024-11-06;10:50:00;354302383;52003.001;Druckaufbau zu langsam;A.S.
2024-03-19;18:44:00;363302384;52003.001;Manueller Eingriff notwendig;C.M.
2024-04-06;16:27:00;337302387;52003.001;Trockner überprüft;H.K.
2024-08-18;10:54:00;345302388;52003.001;Verunreinigung entfernt;D.R.
2024-08-04;13:22:00;317302390;52003.001;Manuelle Kontrolle positiv;B.T.
2024-07-25;10:33:00;374302395;52003_001;Verstärkung justiert;C.M.
2024-04-26;06:48:00;280200836;52003.001;Angussfaden optisch auffällig;C.M.
2024-01-29;16:24:00;312302398;52003.OO1;Startfreigabe erhalten;E.H.
2024-11-14;17:15:00;315302402;52003.OO1;Verkratzte Oberfläche festgestellt;M.M.
2024-01-28;06:43:00;331302405;52003.001;Werkzeug poliert (automatisch);B.T.
2024-02-03;22:37:00;396302406;52003.001;PQ gestartet;G.L.
2024-09-19;21:11:00;347302410;52003.001;Verunreinigung entfernt;A.S.
2024-10-13;22:15:00;363302413;52003.001;Freigabe durch Engineering;B.T.
2024-08-06;02:20:00;352302416;52003.001;Rüstzeit verkürzt;D.R.
2024-07-13;17:46:00;343302417;52003.OO1;Werkzeugdaten korrigiert;D.R.
2024-03-13;09:28:00;321302421;52003.001;Heisskanaltemperatur instabil;A.S.
2024-07-22;17:14:00;335302424;52003.001;Verstärkung justiert;C.M.
2024-02-04;09:25:00;388302428;52003.001;Profilgrenzen neu gesetzt;N.W.
2024-03-26;18:25:00;342302429;52003.001;Schmierintervall automatisch ausgelöst;E.H.
2024-02-09;10:38:00;334302434;52003-001;Parameter zurückgesetzt;H.K.
2024-04-29;01:20:00;328302435;52003.001;Zykluszeit verlängert aufgrund Störung;F.J.
2024-02-17;06:25:00;348302439;52003_001;Glanzgradabweichung festgestellt;D.R.
2024-06-26;22:04:00;333302443;52003.001;Schnittstelle Ethernet aktiviert;M.M.
2024-10-25;09:46:00;279200841;52003.001;Datenspeicherung unterbrochen;M.M.
2024-12-05;03:58:00;399302447;52003.001;Lichtschranke gereinigt;D.R.
2024-12-21;22:09:00;350302449;52003.001;Produktionsstart nach Pause;M.M.
2024-11-13;22:14:00;330302451;52003.001;Firmwareupdate erforderlich;B.T.
2024-02-28;09:51:00;368302452;52003.001;Sperrzeit verlängert;E.H.
2024-05-25;14:55:00;355302453;52003.001;Temperaturgrenzen angepasst;B.T.
2024-06-15;21:50:00;336302454;52003.OO1;Prozessstabilität geprüft;B.T.
2024-10-16;06:08:00;255200845;52003.001;Produktionsstopp auf Bedienerwunsch;F.J.
2024-09-19;18:55:00;362302457;52003.001;Abkühlzeit verlängert;C.M.
2024-12-21;16:34:00;319302462;52003.001;Einfallstellen sichtbar;H.K.
2024-07-02;17:23:00;328302467;52003.001;Sperrzeit reduziert;A.S.
2024-07-13;16:50:00;333302468;52003.001;Teilentnahme verzögert;G.L.
2024-04-02;09:37:00;362302469;52003.001;Schnittstellenfehler quittiert;N.W.
2024-01-26;23:43:00;351302473;52003.001;Einfallstellen sichtbar;G.L.
2024-01-11;09:02:00;341302474;52003.001;Not-Aus betätigt;C.M.
2024-07-19;13:51:00;287200852;52003.001;Handlingdaten korrigiert;N.W.
2024-04-03;20:57:00;398302476;5203.001;Netzwerkverbindung instabil;D.R.
2024-09-24;05:58:00;327302477;52003.001;Spritzzeit verlängert sich;G.L.
2024-02-18;14:20:00;359302479;52003.001;Druckaufbau zu langsam;E.H.
2024-05-02;09:03:00;358302480;52003.001;Granulat nachgefüllt;C.M.
2024-08-08;15:22:00;374302485;52003.001;Linienabweichung in Bild;A.S.
2024-02-26;06:22:00;395302488;52003.001;DMS-Abgleich durchgeführt;M.M.
2024-01-02;19:02:00;228200856;52003.OO1;IO-Test erfolgreich;H.K.
2024-07-23;01:45:00;248200865;52003.001;Speicherplatz kritisch;A.S.
2024-10-25;17:31:00;366302492;52003.001;Kamerasystem neu gestartet;F.J.
2024-04-21;15:43:00;311302497;52003.001;Oberfläche weist Tigerstreifen auf;B.T.
2024-08-29;19:38:00;329302498;52003.001;Mischverhältnis fehlerhaft;F.J.
2024-10-27;03:35:00;339302501;52003.001;Ausschuss dokumentiert;N.W.
2024-07-19;06:18:00;336302506;52003.001;Produktionsstart nach Pause;B.T.
2024-05-08;22:15:00;345302507;52003.001;Abkühlzeit verlängert;G.L.
2024-09-05;20:59:00;345302508;52003.001;Granulat nachgefüllt;D.R.
2024-08-02;09:52:00;362302509;52003-001;Rutschweg kontrolliert;G.L.
2024-02-12;15:05:00;247200866;52003_001;Profilgrenzen neu gesetzt;F.J.
2024-01-15;20:48:00;244200876;52003.001;Kühlplatte entkalkt;E.H.
2024-06-19;22:06:00;320302510;52003.001;Handling-Fehlermeldung quittiert;H.K.
2024-09-14;22:09:00;329302512;52003.001;Heisskanal neu abgestimmt;G.L.
2024-10-30;10:10:00;394302515;52003_001;Spannungsschwankung festgestellt;A.S.
2024-05-08;18:56:00;311302518;5203.001;Handling neu referenziert;H.K.
2024-10-23;09:07:00;366302521;52003.001;Schmierintervall manuell ausgelöst;D.R.
2024-06-14;18:07:00;351302525;52003.001;Zusatzheizung aktiviert;E.H.
2024-11-29;17:52:00;336302528;52003.001;Not-Aus quittiert;F.J.
2024-04-12;09:42:00;351302531;5203.001;Anlage lief ohne Teile;H.K.
2024-06-10;07:42:00;362302534;5203.001;Kontrollintervall verlängert;B.T.
2024-07-22;13:28:00;350302535;52003.001;Sperrzeit verlängert;B.T.
2024-07-24;21:48:00;312302539;52003_001;Prozessstörung quittiert;H.K.
2024-08-21;03:52:00;397302543;52003.001;Nadelhub asynchron;F.J.
2024-04-22;10:10:00;376302548;52003.001;Endfreigabe dokumentiert;D.R.
2024-12-19;00:29:00;313302549;52003.001;Nullpunkt Justierung durchgeführt;A.S.
2024-01-24;21:16:00;347302552;52003.001;Etikettierung angepasst;M.M.
2024-12-05;09:04:00;384302553;52003.001;Spritzdruckabweichung festgestellt;D.R.
2024-11-23;20:55:00;371302557;52003.001;Kamerasystem neu gestartet;E.H.
2024-11-01;00:17:00;311302562;52003.001;Teilposition angepasst;E.H.
2024-02-14;05:04:00;378302566;52003.001;Produktionsstopp auf Bedienerwunsch;C.M.
2024-01-23;00:25:00;379302567;52003.001;Zusatzheizung aktiviert;B.T.
2024-11-26;23:42:00;343302570;52003.001;Prozessstabilität geprüft;B.T.
2024-04-13;03:07:00;391302573;52003.001;Zusatzkühlung eingeschaltet;N.W.
2024-06-19;20:41:00;363302578;52003_001;Rüstzeit verkürzt;M.M.
2024-10-26;06:04:00;332302582;52003.001;Sicherheitscheck erfolgreich;N.W.
2024-03-05;08:32:00;364302587;52003.001;Profilgrenzen neu gesetzt;C.M.
2024-03-21;18:14:00;313302590;52003.001;IQ erfolgreich bestanden;F.J.
2024-01-24;08:42:00;368302591;52003.001;Füllstand zu hoch;E.H.
2024-12-24;20:12:00;319302592;52003.001;Anlage lief ohne Teile;E.H.
2024-04-21;01:14:00;359302593;52003_001;Freigabe durch Engineering;E.H.
2024-10-23;22:05:00;352302594;52003.001;IQ erfolgreich bestanden;B.T.
2024-07-05;16:40:00;322302596;52003.001;OEE-Check durchgeführt;A.S.
2024-04-16;22:02:00;314302601;52003.001;Achsabweichung festgestellt;M.M.
2024-12-18;14:50:00;356302603;52003.001;Lichtschranke verschmutzt;H.K.
2024-04-22;05:00:00;388302608;52003.001;Schnittstelle Ethernet aktiviert;B.T.
2024-09-23;18:54:00;378302613;52003.001;Profilgrenzen neu gesetzt;F.J.
